Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,AcceptedCmpOverall,MntRegularProds,Marital_Status,Education,Kids,TotalPurchases,TotalCampaigns
21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,6,2208,1,0,0,0,0,1,0,0,0,0,26,0,26,Divorced,2n Cycle,1,7,0
33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,7,2475,0,0,1,0,0,0,0,0,0,1,68,0,68,Single,PhD,1,8,0
63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,7,2395,0,0,0,0,1,0,0,1,0,0,969,0,969,Widow,Graduation,0,25,0
21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,6,2318,0,0,0,1,0,0,0,0,1,0,58,0,58,Together,Master,1,11,0
42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,7,2381,0,0,0,1,0,0,0,1,0,0,118,1,118,Together,Graduation,1,9,2
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,8,2812,0,0,0,1,0,0,0,1,0,0,652,0,652,Together,Graduation,2,31,0
57744.0,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,7,2388,0,1,0,0,0,0,0,0,0,1,392,0,392,Married,PhD,1,16,0
26576.0,1,0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,8,2783,0,0,1,0,0,0,0,1,0,0,18,1,18,Single,Graduation,1,4,2
57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,7,2517,0,0,0,0,1,0,0,0,0,1,1030,0,1030,Widow,PhD,0,27,0
68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,8,2828,0,0,0,1,0,0,0,1,0,0,1422,0,1422,Together,Graduation,1,24,0
7500.0,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,8,2828,0,1,0,0,0,0,0,1,0,0,13,0,13,Married,Graduation,1,4,0
83145.0,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,8,2804,0,0,0,1,0,0,0,1,0,0,1719,1,1719,Together,Graduation,0,26,2
54197.0,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,6,2246,0,1,0,0,0,0,0,0,1,0,224,0,224,Married,Master,1,12,0
23091.0,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,6,2191,0,0,1,0,0,0,0,0,0,1,46,0,46,Single,PhD,2,10,0
46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,7,2502,0,1,0,0,0,0,0,1,0,0,496,0,496,Married,Graduation,2,26,1
56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,7,2730,0,0,0,1,0,0,0,1,0,0,1011,0,1011,Together,Graduation,0,15,0
79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,6,2190,0,1,0,0,0,0,0,1,0,0,1357,0,1357,Married,Graduation,0,11,0
57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,7,2634,0,1,0,0,0,0,0,1,0,0,920,0,920,Married,Graduation,1,25,0
44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,6,2257,0,1,0,0,0,0,0,1,0,0,260,0,260,Married,Graduation,1,12,0
54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,8,2812,0,0,0,1,0,0,0,1,0,0,652,0,652,Together,Graduation,2,31,0
59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,8,2776,0,1,0,0,0,0,0,1,0,0,490,1,490,Married,Graduation,1,17,1
80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,8,2835,0,0,0,1,0,0,0,1,0,0,950,0,950,Together,Graduation,0,21,0
40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,7,2418,0,1,0,0,0,0,0,0,0,1,216,0,216,Married,PhD,1,12,0
62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,7,2561,0,1,0,0,0,0,0,1,0,0,595,0,595,Married,Graduation,1,22,0
48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,7,2518,0,1,0,0,0,1,0,0,0,0,67,0,67,Married,2n Cycle,1,6,0
35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,8,2835,0,0,0,1,0,0,0,1,0,0,93,0,93,Together,Graduation,3,9,0
77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,7,2555,0,1,0,0,0,0,0,1,0,0,893,0,893,Married,Graduation,0,17,0
81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,6,2317,0,0,1,0,0,0,0,1,0,0,1047,0,1047,Single,Graduation,0,16,0
14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,6,2291,0,1,0,0,0,0,1,0,0,0,8,1,8,Married,Basic,0,4,1
20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,6,2263,0,1,0,0,0,1,0,0,0,0,22,0,22,Married,2n Cycle,0,5,0
74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,8,2831,0,1,0,0,0,0,0,0,0,1,1678,0,1678,Married,PhD,0,16,0
66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,6,2327,0,1,0,0,0,0,0,0,1,0,391,1,391,Married,Master,2,17,1
23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2696,0,0,0,1,0,0,1,0,0,0,61,0,61,Together,Basic,1,7,0
47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,7,2387,0,1,0,0,0,0,0,0,1,0,221,0,221,Married,Master,1,13,0
33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,8,2762,0,1,0,0,0,0,0,0,1,0,16,0,16,Married,Master,2,4,0
54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,7,2567,0,1,0,0,0,0,0,1,0,0,445,0,445,Married,Graduation,1,17,0
28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,7,2601,1,0,0,0,0,0,0,1,0,0,72,0,72,Divorced,Graduation,2,9,0
90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,6,2295,0,0,1,0,0,0,0,0,1,0,2429,1,2429,Single,Master,0,18,1
48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,7,2691,0,0,0,1,0,0,0,1,0,0,485,0,485,Together,Graduation,1,19,0
43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,7,2699,0,1,0,0,0,0,0,1,0,0,224,0,224,Married,Graduation,1,11,0
54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,7,2685,1,0,0,0,0,0,0,0,0,1,1208,1,1208,Divorced,PhD,1,21,2
15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,7,2581,0,0,1,0,0,0,1,0,0,0,48,0,48,Single,Basic,2,12,0
26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,6,2211,0,0,1,0,0,0,0,1,0,0,16,0,16,Single,Graduation,1,4,0
22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,7,2490,0,0,1,0,0,0,0,1,0,0,19,0,19,Single,Graduation,1,5,0
44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,7,2470,0,1,0,0,0,0,0,1,0,0,50,0,50,Married,Graduation,2,7,0
62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,7,2467,0,0,1,0,0,0,0,0,0,1,1000,1,1000,Single,PhD,1,26,1
31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,7,2729,0,0,0,1,0,0,0,0,0,1,151,0,151,Together,PhD,1,10,0
45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,6,2281,0,1,0,0,0,1,0,0,0,0,38,0,38,Married,2n Cycle,2,5,0
78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,7,2713,1,0,0,0,0,0,0,0,1,0,1713,0,1713,Divorced,Master,0,16,1
67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,8,2748,0,0,0,0,1,0,0,0,1,0,1419,2,1419,Widow,Master,1,25,3
58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,6,2229,1,0,0,0,0,0,0,1,0,0,67,0,67,Divorced,Graduation,1,6,0
62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,6,2291,0,0,1,0,0,0,0,1,0,0,150,0,150,Single,Graduation,1,9,0
43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,7,2592,0,1,0,0,0,0,0,0,1,0,116,0,116,Married,Master,2,10,0
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,7,2593,1,0,0,0,0,0,0,0,1,0,777,0,777,Divorced,Master,1,22,0
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,7,2460,0,1,0,0,0,1,0,0,0,0,122,0,122,Married,2n Cycle,1,8,0
70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,7,2614,0,1,0,0,0,0,0,0,1,0,1150,1,1150,Married,Master,1,19,1
78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,6,2244,0,1,0,0,0,0,0,0,0,1,908,0,908,Married,PhD,0,14,0
59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,8,2817,0,0,0,0,1,1,0,0,0,0,1006,0,1006,Widow,2n Cycle,1,27,0
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,7,2450,0,1,0,0,0,0,0,1,0,0,152,0,152,Married,Graduation,2,12,0
58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,7,2679,0,1,0,0,0,0,0,1,0,0,674,0,674,Married,Graduation,1,22,0
51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,6,2339,0,1,0,0,0,0,0,0,1,0,181,0,181,Married,Master,1,11,0
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,8,2786,1,0,0,0,0,0,0,1,0,0,18,1,18,Divorced,Graduation,1,6,2
66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,7,2475,0,0,0,1,0,0,0,0,1,0,1084,0,1084,Together,Master,0,17,0
50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,7,2653,0,1,0,0,0,0,0,0,1,0,656,1,656,Married,Master,1,22,1
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,7,2378,0,1,0,0,0,0,0,0,0,1,1672,1,1672,Married,PhD,0,26,1
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2402,0,1,0,0,0,0,0,1,0,0,36,0,36,Married,Graduation,0,6,0
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,6,2292,0,0,0,1,0,0,0,0,0,1,39,1,39,Together,PhD,2,5,1
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,7,2562,0,0,0,1,0,0,0,1,0,0,120,0,120,Together,Graduation,1,9,0
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,7,2419,0,0,0,1,0,0,0,1,0,0,343,1,343,Together,Graduation,1,15,1
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,7,2599,0,0,0,1,0,0,0,1,0,0,511,0,511,Together,Graduation,1,18,0
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,7,2404,0,0,0,1,0,0,0,1,0,0,989,1,989,Together,Graduation,1,31,1
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,7,2633,0,0,0,1,0,0,0,1,0,0,1988,1,1988,Together,Graduation,0,21,1
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,8,2765,0,1,0,0,0,0,0,1,0,0,221,0,221,Married,Graduation,2,15,0
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,7,2525,0,0,1,0,0,0,0,1,0,0,120,0,120,Single,Graduation,2,11,1
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,7,2506,0,0,1,0,0,0,0,1,0,0,496,0,496,Single,Graduation,1,17,0
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,8,2849,0,0,0,1,0,0,0,0,0,1,148,0,148,Together,PhD,2,13,0
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,7,2425,0,0,0,1,0,0,0,0,0,1,1553,0,1553,Together,PhD,0,24,0
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,7,2685,0,0,1,0,0,0,0,1,0,0,88,0,88,Single,Graduation,1,8,0
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,8,2835,0,0,1,0,0,0,1,0,0,0,59,0,59,Single,Basic,1,10,0
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,7,2439,0,1,0,0,0,0,0,1,0,0,16,0,16,Married,Graduation,1,4,0
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,7,2678,1,0,0,0,0,1,0,0,0,0,748,1,748,Divorced,2n Cycle,0,22,1
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,7,2493,0,1,0,0,0,0,0,1,0,0,62,1,62,Married,Graduation,2,7,1
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,7,2439,0,0,0,0,1,0,0,0,0,1,84,0,84,Widow,PhD,2,11,0
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,7,2586,0,1,0,0,0,0,0,0,0,1,1203,0,1203,Married,PhD,1,20,0
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,7,2419,0,0,1,0,0,0,0,0,0,1,766,1,766,Single,PhD,0,22,1
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,8,2774,0,1,0,0,0,0,0,1,0,0,34,1,34,Married,Graduation,1,7,2
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,7,2477,0,1,0,0,0,0,0,0,1,0,349,0,349,Married,Master,1,18,0
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,6,2250,0,1,0,0,0,0,0,0,1,0,70,0,70,Married,Master,2,9,0
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,7,2658,1,0,0,0,0,0,0,1,0,0,182,0,182,Divorced,Graduation,2,14,0
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,7,2524,0,0,0,1,0,0,0,0,0,1,37,0,37,Together,PhD,1,5,0
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,6,2299,1,0,0,0,0,0,0,1,0,0,51,0,51,Divorced,Graduation,1,10,0
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2624,0,0,0,1,0,0,0,1,0,0,46,0,46,Together,Graduation,1,7,0
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,6,2217,0,0,0,1,0,0,0,0,0,1,28,0,28,Together,PhD,1,5,0
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,6,2193,0,1,0,0,0,0,0,1,0,0,790,0,790,Married,Graduation,1,25,0
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,6,2232,0,0,0,1,0,0,0,0,1,0,119,0,119,Together,Master,1,8,0
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,7,2427,0,0,0,1,0,0,0,1,0,0,1555,3,1555,Together,Graduation,0,24,3
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,7,2519,0,1,0,0,0,0,0,1,0,0,30,0,30,Married,Graduation,1,5,0
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,6,2371,0,0,1,0,0,0,0,1,0,0,145,0,145,Single,Graduation,2,12,0
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2321,0,0,1,0,0,0,1,0,0,0,18,0,18,Single,Basic,1,5,0
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,7,2428,0,1,0,0,0,0,0,0,0,1,62,0,62,Married,PhD,3,7,0
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,6,2195,0,0,1,0,0,0,0,1,0,0,833,1,833,Single,Graduation,1,23,1
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,6,2229,0,0,0,1,0,0,0,0,1,0,666,0,666,Together,Master,0,10,0
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,8,2853,0,0,0,1,0,0,0,0,0,1,306,0,306,Together,PhD,1,16,0
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,6,2201,1,0,0,0,0,0,0,1,0,0,7,0,7,Divorced,Graduation,0,15,0
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,7,2732,0,0,1,0,0,0,1,0,0,0,79,0,79,Single,Basic,1,11,0
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,7,2609,0,0,0,1,0,0,0,1,0,0,17,0,17,Together,Graduation,2,4,0
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,6,2256,0,0,0,1,0,0,0,0,0,1,9,0,9,Together,PhD,1,4,0
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,6,2195,0,1,0,0,0,0,0,1,0,0,954,1,954,Married,Graduation,1,27,1
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,7,2465,0,1,0,0,0,0,0,0,0,1,1492,2,1492,Married,PhD,0,13,3
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,7,2507,0,1,0,0,0,0,0,1,0,0,962,1,962,Married,Graduation,2,28,1
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,7,2651,0,1,0,0,0,0,0,0,0,1,1502,1,1502,Married,PhD,1,34,2
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,7,2449,0,1,0,0,0,0,0,1,0,0,789,0,789,Married,Graduation,1,17,0
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,7,2413,1,0,0,0,0,0,0,1,0,0,774,0,774,Divorced,Graduation,1,23,0
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,8,2858,0,1,0,0,0,0,0,0,0,1,395,0,395,Married,PhD,2,18,1
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,8,2854,0,1,0,0,0,1,0,0,0,0,395,0,395,Married,2n Cycle,1,16,1
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,6,2207,0,1,0,0,0,0,0,1,0,0,577,0,577,Married,Graduation,1,19,0
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,6,2261,0,1,0,0,0,0,0,1,0,0,17,1,17,Married,Graduation,2,4,1
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,7,2476,0,0,0,1,0,0,0,1,0,0,2153,2,2153,Together,Graduation,0,23,2
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,6,2200,1,0,0,0,0,0,0,0,0,1,29,1,29,Divorced,PhD,2,6,1
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,7,2562,1,0,0,0,0,0,0,0,0,1,1728,1,1728,Divorced,PhD,0,17,2
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,6,2365,0,0,0,1,0,0,0,0,1,0,1767,2,1767,Together,Master,0,27,2
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2517,0,1,0,0,0,0,0,1,0,0,39,0,39,Married,Graduation,2,8,0
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,6,2274,0,0,1,0,0,0,0,1,0,0,60,0,60,Single,Graduation,2,7,1
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,7,2423,1,0,0,0,0,0,0,1,0,0,1835,3,1835,Divorced,Graduation,0,17,4
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,8,2802,0,1,0,0,0,0,0,0,0,1,661,0,661,Married,PhD,2,29,1
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,7,2665,0,0,0,1,0,0,0,1,0,0,52,0,52,Together,Graduation,1,9,0
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,7,2472,0,1,0,0,0,0,0,0,0,1,182,0,182,Married,PhD,1,10,0
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,6,2167,0,0,1,0,0,1,0,0,0,0,1329,0,1329,Single,2n Cycle,0,19,0
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,6,2242,0,1,0,0,0,0,0,1,0,0,961,1,961,Married,Graduation,0,16,1
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,7,2682,0,0,1,0,0,0,0,0,1,0,810,0,810,Single,Master,1,24,0
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,8,2831,0,0,1,0,0,0,0,1,0,0,216,1,216,Single,Graduation,1,14,2
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,7,2626,0,1,0,0,0,0,0,0,1,0,540,0,540,Married,Master,2,25,0
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,8,2744,1,0,0,0,0,0,0,0,1,0,68,0,68,Divorced,Master,1,9,0
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,7,2647,0,1,0,0,0,0,0,1,0,0,1226,1,1226,Married,Graduation,1,22,1
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,6,2354,0,1,0,0,0,0,0,0,1,0,20,1,20,Married,Master,1,4,1
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,7,2703,0,1,0,0,0,0,0,1,0,0,89,0,89,Married,Graduation,3,8,0
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,8,2805,1,0,0,0,0,0,0,1,0,0,982,1,982,Divorced,Graduation,0,22,1
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,6,2371,0,1,0,0,0,0,0,1,0,0,335,0,335,Married,Graduation,1,18,0
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,8,2848,0,0,0,1,0,0,0,1,0,0,1889,1,1889,Together,Graduation,0,19,2
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,8,2839,1,0,0,0,0,1,0,0,0,0,1110,2,1110,Divorced,2n Cycle,0,28,3
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,8,2806,0,1,0,0,0,0,0,0,0,1,37,0,37,Married,PhD,2,6,0
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,7,2502,0,0,0,1,0,0,0,0,1,0,438,0,438,Together,Master,0,17,0
